venue,batting_team,bowling_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,171,3,19.1,43,2,190
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,175,3,19.2,46,2,190
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,179,3,19.3,48,2,190
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,185,3,19.4,53,2,190
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,186,3,19.5,53,2,190
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,190,3,19.6,57,1,190
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,17,3,5.1,17,3,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,18,3,5.2,17,3,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,19,3,5.3,17,3,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,20,3,5.4,17,3,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,21,3,5.5,18,2,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,21,3,5.6,18,2,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,23,3,6.1,20,2,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,24,3,6.2,20,2,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,28,3,6.3,24,2,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,28,3,6.4,24,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,28,3,6.5,24,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,30,3,6.6,26,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,30,3,7.1,25,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,31,3,7.2,26,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,32,3,7.3,27,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,32,3,7.4,27,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,33,3,7.5,28,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,34,3,7.6,29,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,34,3,8.1,29,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,35,3,8.2,29,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,37,3,8.3,30,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,37,3,8.4,29,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,39,3,8.5,31,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,40,3,8.6,31,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,41,3,9.1,32,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,41,3,9.2,28,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,42,3,9.3,28,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,43,3,9.4,29,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,47,3,9.5,32,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,48,3,9.6,31,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,49,3,10.1,32,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,49,3,10.2,31,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,49,4,10.3,30,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,49,4,10.4,29,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,49,4,10.5,28,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,51,4,10.6,30,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,51,4,11.1,28,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,53,4,11.2,29,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,54,4,11.3,26,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,58,4,11.4,30,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,60,4,11.4,32,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,60,4,11.5,30,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,61,4,11.6,31,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,62,4,12.1,31,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,63,4,12.2,31,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,65,4,12.3,33,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,66,4,12.4,33,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,67,4,12.5,33,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,69,4,12.6,35,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,70,4,13.1,35,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,74,4,13.2,37,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,76,4,13.3,39,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,77,4,13.4,38,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,77,4,13.5,37,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,83,4,13.6,42,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,84,4,14.1,43,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,85,4,14.2,43,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,86,4,14.3,43,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,88,4,14.4,41,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,89,4,14.5,41,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,90,4,14.6,41,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,91,4,15.1,42,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,95,4,15.2,46,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,96,4,15.3,47,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,97,4,15.4,48,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,98,4,15.5,47,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,104,4,15.6,53,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,105,4,16.1,52,0,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,105,5,16.2,51,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,106,5,16.3,48,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,108,5,16.4,48,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,110,5,16.5,50,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,111,5,16.6,50,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,113,5,17.1,51,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,114,5,17.2,51,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,116,5,17.3,51,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,120,5,17.4,54,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,121,5,17.5,54,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,122,5,17.6,53,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,124,5,18.1,54,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,125,5,18.2,51,1,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,125,6,18.3,49,2,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,126,6,18.3,49,2,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,128,6,18.4,51,2,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,129,6,18.5,46,2,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,129,7,18.6,45,3,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,130,7,19.1,45,3,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,132,7,19.2,46,3,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,133,7,19.3,45,3,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,134,7,19.4,45,3,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,136,8,19.5,46,4,136
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,136,9,19.6,45,5,136
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,26,2,5.1,26,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,26,2,5.2,25,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,30,2,5.3,28,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,34,2,5.4,32,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,35,2,5.5,33,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,35,2,5.6,33,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,36,2,6.1,34,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,37,2,6.2,35,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,38,2,6.3,36,1,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,39,2,6.4,37,1,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,39,2,6.5,37,1,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,43,2,6.6,37,1,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,44,2,7.0,38,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,44,2,7.1,34,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,50,2,7.2,40,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,54,2,7.3,44,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,58,2,7.4,47,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,62,2,7.5,47,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,63,2,7.6,48,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,64,2,8.1,49,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,65,2,8.2,50,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,66,2,8.3,50,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,67,2,8.4,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,67,2,8.5,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,68,2,8.6,52,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,70,2,9.1,50,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,71,2,9.2,50,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,75,2,9.3,54,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,75,2,9.4,54,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,79,2,9.5,57,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,80,2,9.6,54,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,81,2,10.1,55,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,85,2,10.2,55,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,86,2,10.3,52,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,86,2,10.4,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,86,2,10.5,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,87,2,10.6,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,88,2,11.1,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,88,2,11.2,50,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,88,2,11.3,49,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,89,2,11.4,50,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,89,2,11.5,46,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,90,2,11.6,46,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,90,2,12.1,46,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,91,2,12.2,41,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,97,2,12.3,43,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,103,2,12.4,45,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,107,2,12.5,45,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,108,2,12.6,45,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,110,2,13.1,46,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,111,2,13.2,46,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,112,2,13.3,46,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,113,2,13.4,46,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,117,2,13.5,50,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,119,2,13.6,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,120,2,14.1,50,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,121,2,14.2,50,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,122,2,14.3,47,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,123,2,14.4,48,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,127,2,14.5,48,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,131,2,14.6,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,132,2,15.0,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,136,2,15.1,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,137,2,15.2,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,137,2,15.3,51,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,139,2,15.4,53,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,141,2,15.5,54,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,142,2,15.5,54,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,143,2,15.6,55,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,147,2,16.1,59,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,153,2,16.2,64,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,154,2,16.3,65,0,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,154,3,16.4,64,1,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,155,3,16.5,65,1,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,156,3,16.6,65,1,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,156,3,17.1,59,1,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,156,4,17.2,53,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,160,4,17.3,53,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,160,4,17.4,52,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,160,4,17.5,50,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,164,4,17.6,53,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,164,4,18.1,52,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,168,4,18.2,55,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,169,4,18.3,52,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,173,4,18.4,54,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,174,4,18.5,54,2,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,174,5,18.6,53,3,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,174,6,19.1,52,4,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,175,6,19.2,52,4,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,181,6,19.3,54,4,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,182,6,19.4,51,4,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,183,7,19.5,51,5,183
Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,183,8,19.6,47,6,183
M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,67,0,5.1,63,0,106
M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,67,1,5.2,63,1,106
M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,71,1,5.3,66,1,106
M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,72,1,5.4,67,1,106
